id,price
51636,350711.14389995404
51637,254841.87180574585
51638,494748.79396225617
51639,328062.09251064714
51640,465129.16572772793
51641,631555.4293968793
51642,344810.42068900535
51643,231046.41542326743
51644,584821.8352314648
51645,399588.38566872035
51646,666490.6576681403
51647,537825.7904411646
51648,729950.803838837
51649,331991.19915509754
51650,298407.82766969304
51651,433709.3711563619
51652,280611.98014916765
51653,627190.2961643841
51654,643434.7264968907
51655,274418.13261623634
51656,436902.31572822644
51657,349401.324113499
51658,237914.7475734635
51659,534129.5909970728
51660,670447.1129735382
51661,752557.3596035207
51662,438288.58698857634
51663,688910.682231884
51664,500112.05695588165
51665,341471.34702847665
51666,303757.0994017757
51667,439227.0693894613
51668,746659.7274211213
51669,495284.2760859061
51670,479788.6991471578
51671,565584.1931302934
51672,662309.6011457929
51673,344063.00631037634
51674,444522.3607655449
51675,815450.9095924173
51676,461054.4791296994
51677,549797.4695696615
51678,232584.06244400315
51679,319437.78412980284
51680,274538.68748409406
51681,525324.9677744713
51682,618636.6668154899
51683,223504.25119117508
51684,436189.98282138736
51685,697248.6248285589
51686,257354.52647189368
51687,245320.45831562663
51688,332179.9810234115
51689,687436.6888891414
51690,689035.9915418667
51691,422992.9820567095
51692,705410.6588710604
51693,369222.3770981743
51694,390812.55093892076
51695,403613.27295822976
51696,717659.639365483
51697,387486.6171947345
51698,492960.3800466606
51699,466061.80275702424
51700,239716.04880001716
51701,312181.30721335683
51702,218217.29804428268
51703,788026.0803381302
51704,285530.9227614903
51705,719479.396832681
51706,322284.5025521772
51707,242662.5865286283
51708,310924.7921541655
51709,330674.51162664394
51710,363210.1533339703
51711,273165.0196895385
51712,607606.7466921962
51713,245553.6074543603
51714,236040.19129682818
51715,615042.082568424
51716,360171.62905335124
51717,266146.6309695455
51718,290451.20847984223
51719,383076.8510995069
51720,406169.53696278785
51721,510738.44978254987
51722,567396.3853296053
51723,370577.3316354195
51724,588500.1978445067
51725,743821.2234025201
51726,1059833.097487003
51727,395285.982487543
51728,266597.33236946684
51729,452563.5656795237
51730,511270.9643951779
51731,300265.9063183795
51732,367629.977058443
51733,505810.71720554144
51734,256181.13400336774
51735,527592.7002773638
51736,438739.4169958354
51737,231436.553742444
51738,274244.29272486025
51739,334508.41390226875
51740,549191.4872430695
51741,284134.12007855973
51742,486536.6493463473
51743,238893.90343066055
51744,653935.889392355
51745,630691.771872266
51746,445855.5281628381
51747,295004.25077541097
51748,376779.8870222775
51749,331381.3682044518
51750,482900.686318213
51751,251161.30431611752
51752,355938.2671686233
51753,248962.9480572882
51754,586914.7764953659
51755,248080.74290382426
51756,764266.5504525697
51757,286430.3803865542
51758,266567.06245415634
51759,244255.56367427463
51760,466565.9912019414
51761,301977.38759119855
51762,459316.2332103596
51763,504278.4497907283
51764,553273.1131373226
51765,255982.65161931797
51766,671702.9892538938
51767,524791.5604040091
51768,398510.78604363534
51769,379116.9569026951
51770,282226.3303098653
51771,538323.5101359817
51772,416710.63534478075
51773,413821.75559523824
51774,448887.9015353868
51775,593571.7646000311
51776,256302.17306135347
51777,227912.7194918763
51778,276921.8744637148
51779,518316.1497499729
51780,248978.9141953873
51781,454904.3424834036
51782,359229.9074726468
51783,414074.13142808474
51784,523603.21699192416
51785,345046.41325184476
51786,292963.404885237
51787,479326.45978635503
51788,588301.3052751942
51789,265596.4320593633
51790,804569.3201453777
51791,597183.2731896028
51792,408204.8726141971
51793,290441.5780003021
51794,295583.07981205743
51795,519216.5409010693
51796,273283.6969671948
51797,457990.2988004565
51798,300967.53789323545
51799,328530.59521648136
51800,753686.8895438015
51801,716442.6765808386
51802,349559.82634873356
51803,657219.2011577019
51804,239382.5999708462
51805,845223.0670038068
51806,278837.342817862
51807,300044.2611535257
51808,343343.96489903773
51809,539884.7638332384
51810,415730.04423596966
51811,624011.0586067522
51812,355443.87680757395
51813,390469.3530930975
51814,255894.30673247424
51815,566680.1961086128
51816,293362.93095541303
51817,399534.63292297744
51818,214254.25686787395
51819,345894.0095332298
51820,410343.7137532376
51821,234124.41909504292
51822,275717.6399375573
51823,576183.4665271263
51824,439809.3312649374
51825,345160.8526105487
51826,273272.4421978494
51827,784902.9828781845
51828,189728.57978988666
51829,556955.7901751151
51830,302364.4628362986
51831,484704.80323828623
51832,410622.24670556746
51833,504789.8522524644
51834,243069.0295362065
51835,587156.6620494255
51836,697764.1301444962
51837,353068.46762061963
51838,376812.9606203203
51839,312434.53386140114
51840,213924.68882987788
51841,297936.59605595213
51842,479866.32939476677
51843,287142.11371182103
51844,222336.20489077733
51845,422853.2219405223
51846,472150.18660694914
51847,461820.3864147844
51848,224789.06555432128
51849,462198.2219292213
51850,349621.3580247353
51851,382317.4349518084
51852,290095.7778422186
51853,946400.1951128235
51854,332052.3088678804
51855,289624.28721018694
51856,689030.7742044312
51857,320920.50356179004
51858,364330.82836901187
51859,482825.7674706828
51860,359185.1631961254
51861,612955.5246745046
51862,362709.42172567954
51863,234096.6628770912
51864,319703.0035803381
51865,753244.5260366232
51866,500446.4250480945
51867,291584.8919146244
51868,338339.350396622
51869,236631.88029019398
51870,284220.86392107577
51871,320103.1597538903
51872,422690.28662765445
51873,603043.4426423768
51874,719770.0448780027
51875,458827.4388990789
51876,273284.09741856874
51877,516024.8595819671
51878,211550.39374257636
51879,343174.68681403704
51880,332705.03614303854
51881,373160.33980679035
51882,741077.4070099529
51883,644724.9283811637
51884,567929.0541855275
51885,297875.6648137821
51886,521272.05289275496
51887,483774.5848079283
51888,359539.7275765894
51889,1044233.0166397844
51890,260132.68729775105
51891,353738.2556798542
51892,439491.1660432922
51893,473795.9542784798
