id,price
51636,600835.2311111111
51637,98940.4433325576
51638,717377.414559387
51639,135218.76989247312
51640,717377.414559387
51641,1215905.340699816
51642,98940.4433325576
51643,98940.4433325576
51644,1402181.0068434558
51645,546018.4666666667
51646,994787.5491803279
51647,994787.5491803279
51648,950143.2276536312
51649,725602.9695644251
51650,98940.4433325576
51651,556036.7854571635
51652,98940.4433325576
51653,1172801.782271945
51654,1112553.1240174673
51655,98940.4433325576
51656,889035.7142857143
51657,281735.8396226415
51658,98940.4433325576
51659,994787.5491803279
51660,856006.1566951567
51661,994787.5491803279
51662,509908.0051862329
51663,1215905.340699816
51664,914095.1575203252
51665,629000.0
51666,98940.4433325576
51667,717377.414559387
51668,1402181.0068434558
51669,576384.0612516644
51670,639176.317775571
51671,1345005.1312607946
51672,1402181.0068434558
51673,595958.6091954022
51674,694339.493067591
51675,1983002.7000695893
51676,762734.6157024794
51677,694339.493067591
51678,98940.4433325576
51679,132729.15
51680,98940.4433325576
51681,1266321.0718562875
51682,1112553.1240174673
51683,98940.4433325576
51684,725602.9695644251
51685,1266321.0718562875
51686,135218.76989247312
51687,98940.4433325576
51688,98940.4433325576
51689,1266321.0718562875
51690,819086.1652694611
51691,801778.2137161085
51692,1607406.8094059406
51693,509908.0051862329
51694,717377.414559387
51695,300757.4840764331
51696,1402181.0068434558
51697,135218.76989247312
51698,875275.5259697568
51699,639176.317775571
51700,98940.4433325576
51701,725602.9695644251
51702,157614.55073265138
51703,1266321.0718562875
51704,98940.4433325576
51705,1402181.0068434558
51706,236413.15942028986
51707,98940.4433325576
51708,105706.47839831401
51709,98940.4433325576
51710,191702.60677698976
51711,98940.4433325576
51712,801778.2137161085
51713,105706.47839831401
51714,135218.76989247312
51715,1345005.1312607946
51716,219245.2276422764
51717,98940.4433325576
51718,98940.4433325576
51719,98940.4433325576
51720,542580.6960526316
51721,717377.414559387
51722,709442.9881656804
51723,509908.0051862329
51724,1112553.1240174673
51725,1983002.7000695893
51726,1983002.7000695893
51727,500951.89597315434
51728,98940.4433325576
51729,739295.9661229611
51730,709442.9881656804
51731,98940.4433325576
51732,530815.1573844885
51733,1178547.6219512196
51734,98940.4433325576
51735,994787.5491803279
51736,717377.414559387
51737,105706.47839831401
51738,98940.4433325576
51739,183935.06493506493
51740,1345005.1312607946
51741,231519.42962962962
51742,725602.9695644251
51743,98940.4433325576
51744,1345005.1312607946
51745,1266321.0718562875
51746,717377.414559387
51747,105706.47839831401
51748,725602.9695644251
51749,125216.98113207547
51750,819086.1652694611
51751,98940.4433325576
51752,221830.6577540107
51753,98940.4433325576
51754,950143.2276536312
51755,98940.4433325576
51756,1402181.0068434558
51757,98940.4433325576
51758,182469.0579345088
51759,135218.76989247312
51760,694339.493067591
51761,191702.60677698976
51762,725602.9695644251
51763,739295.9661229611
51764,665884.6043956043
51765,113322.1926910299
51766,1266321.0718562875
51767,717377.414559387
51768,717377.414559387
51769,579621.9655172414
51770,157614.55073265138
51771,875275.5259697568
51772,832430.8980716254
51773,197090.81818181818
51774,921052.6315789474
51775,1112553.1240174673
51776,105706.47839831401
51777,98940.4433325576
51778,157614.55073265138
51779,812387.3960591133
51780,157614.55073265138
51781,801778.2137161085
51782,500951.89597315434
51783,762734.6157024794
51784,837088.5028653295
51785,151253.4077669903
51786,135218.76989247312
51787,626931.6193633953
51788,1402181.0068434558
51789,98940.4433325576
51790,1983002.7000695893
51791,1345005.1312607946
51792,613931.9738317757
51793,135218.76989247312
51794,240836.88615384616
51795,837088.5028653295
51796,157614.55073265138
51797,709442.9881656804
51798,135218.76989247312
51799,246886.28762541807
51800,1215905.340699816
51801,1215905.340699816
51802,98940.4433325576
51803,1126039.5940594058
51804,98940.4433325576
51805,1402181.0068434558
51806,98940.4433325576
51807,157614.55073265138
51808,98940.4433325576
51809,875275.5259697568
51810,455347.5078125
51811,1266321.0718562875
51812,725602.9695644251
51813,608354.0669856459
51814,98940.4433325576
51815,1345005.1312607946
51816,160000.0
51817,530815.1573844885
51818,98940.4433325576
51819,274919.9816666667
51820,433042.3118040089
51821,157614.55073265138
51822,135218.76989247312
51823,717377.414559387
51824,997755.1535714286
51825,626931.6193633953
51826,98940.4433325576
51827,1607406.8094059406
51828,78571.42857142857
51829,997755.1535714286
51830,176282.05128205128
51831,725602.9695644251
51832,709442.9881656804
51833,1215905.340699816
51834,103774.19354838709
51835,1266321.0718562875
51836,1178547.6219512196
51837,157989.09146341463
51838,709442.9881656804
51839,135218.76989247312
51840,105706.47839831401
51841,157614.55073265138
