id,price
51636,453225.30233368836
51637,453225.30233368836
51638,453225.30233368836
51639,453225.30233368836
51640,453225.30233368836
51641,453225.30233368836
51642,453225.30233368836
51643,453225.30233368836
51644,453225.30233368836
51645,453225.30233368836
51646,453225.30233368836
51647,453225.30233368836
51648,453225.30233368836
51649,453225.30233368836
51650,453225.30233368836
51651,453225.30233368836
51652,453225.30233368836
51653,453225.30233368836
51654,453225.30233368836
51655,453225.30233368836
51656,453225.30233368836
51657,453225.30233368836
51658,453225.30233368836
51659,453225.30233368836
51660,453225.30233368836
51661,453225.30233368836
51662,453225.30233368836
51663,453225.30233368836
51664,453225.30233368836
51665,453225.30233368836
51666,453225.30233368836
51667,453225.30233368836
51668,453225.30233368836
51669,453225.30233368836
51670,453225.30233368836
51671,453225.30233368836
51672,453225.30233368836
51673,453225.30233368836
51674,453225.30233368836
51675,453225.30233368836
51676,453225.30233368836
51677,453225.30233368836
51678,453225.30233368836
51679,453225.30233368836
51680,453225.30233368836
51681,453225.30233368836
51682,453225.30233368836
51683,453225.30233368836
51684,453225.30233368836
51685,453225.30233368836
51686,453225.30233368836
51687,453225.30233368836
51688,453225.30233368836
51689,453225.30233368836
51690,453225.30233368836
51691,453225.30233368836
51692,453225.30233368836
51693,453225.30233368836
51694,453225.30233368836
51695,453225.30233368836
51696,453225.30233368836
51697,453225.30233368836
51698,453225.30233368836
51699,453225.30233368836
51700,453225.30233368836
51701,453225.30233368836
51702,453225.30233368836
51703,453225.30233368836
51704,453225.30233368836
51705,453225.30233368836
51706,453225.30233368836
51707,453225.30233368836
51708,453225.30233368836
51709,453225.30233368836
51710,453225.30233368836
51711,453225.30233368836
51712,453225.30233368836
51713,453225.30233368836
51714,453225.30233368836
51715,453225.30233368836
51716,453225.30233368836
51717,453225.30233368836
51718,453225.30233368836
51719,453225.30233368836
51720,453225.30233368836
51721,453225.30233368836
51722,453225.30233368836
51723,453225.30233368836
51724,453225.30233368836
51725,453225.30233368836
51726,453225.30233368836
51727,453225.30233368836
51728,453225.30233368836
51729,453225.30233368836
51730,453225.30233368836
51731,453225.30233368836
51732,453225.30233368836
51733,453225.30233368836
51734,453225.30233368836
51735,453225.30233368836
51736,453225.30233368836
51737,453225.30233368836
51738,453225.30233368836
51739,453225.30233368836
51740,453225.30233368836
51741,453225.30233368836
51742,453225.30233368836
51743,453225.30233368836
51744,453225.30233368836
51745,453225.30233368836
51746,453225.30233368836
51747,453225.30233368836
51748,453225.30233368836
51749,453225.30233368836
51750,453225.30233368836
51751,453225.30233368836
51752,453225.30233368836
51753,453225.30233368836
51754,453225.30233368836
51755,453225.30233368836
51756,453225.30233368836
51757,453225.30233368836
51758,453225.30233368836
51759,453225.30233368836
51760,453225.30233368836
51761,453225.30233368836
51762,453225.30233368836
51763,453225.30233368836
51764,453225.30233368836
51765,453225.30233368836
51766,453225.30233368836
51767,453225.30233368836
51768,453225.30233368836
51769,453225.30233368836
51770,453225.30233368836
51771,453225.30233368836
51772,453225.30233368836
51773,453225.30233368836
51774,453225.30233368836
51775,453225.30233368836
51776,453225.30233368836
51777,453225.30233368836
51778,453225.30233368836
51779,453225.30233368836
51780,453225.30233368836
51781,453225.30233368836
51782,453225.30233368836
51783,453225.30233368836
51784,453225.30233368836
51785,453225.30233368836
51786,453225.30233368836
51787,453225.30233368836
51788,453225.30233368836
51789,453225.30233368836
51790,453225.30233368836
51791,453225.30233368836
51792,453225.30233368836
51793,453225.30233368836
51794,453225.30233368836
51795,453225.30233368836
51796,453225.30233368836
51797,453225.30233368836
51798,453225.30233368836
51799,453225.30233368836
51800,453225.30233368836
51801,453225.30233368836
51802,453225.30233368836
51803,453225.30233368836
51804,453225.30233368836
51805,453225.30233368836
51806,453225.30233368836
51807,453225.30233368836
51808,453225.30233368836
51809,453225.30233368836
51810,453225.30233368836
51811,453225.30233368836
51812,453225.30233368836
51813,453225.30233368836
51814,453225.30233368836
51815,453225.30233368836
51816,453225.30233368836
51817,453225.30233368836
51818,453225.30233368836
51819,453225.30233368836
51820,453225.30233368836
51821,453225.30233368836
51822,453225.30233368836
51823,453225.30233368836
51824,453225.30233368836
51825,453225.30233368836
51826,453225.30233368836
51827,453225.30233368836
51828,453225.30233368836
51829,453225.30233368836
51830,453225.30233368836
51831,453225.30233368836
51832,453225.30233368836
51833,453225.30233368836
51834,453225.30233368836
51835,453225.30233368836
51836,453225.30233368836
51837,453225.30233368836
51838,453225.30233368836
51839,453225.30233368836
51840,453225.30233368836
51841,453225.30233368836
51842,453225.30233368836
51843,453225.30233368836
51844,453225.30233368836
51845,453225.30233368836
51846,453225.30233368836
51847,453225.30233368836
51848,453225.30233368836
51849,453225.30233368836
51850,453225.30233368836
51851,453225.30233368836
51852,453225.30233368836
51853,453225.30233368836
51854,453225.30233368836
51855,453225.30233368836
51856,453225.30233368836
51857,453225.30233368836
51858,453225.30233368836
51859,453225.30233368836
51860,453225.30233368836
51861,453225.30233368836
51862,453225.30233368836
51863,453225.30233368836
51864,453225.30233368836
51865,453225.30233368836
51866,453225.30233368836
51867,453225.30233368836
51868,453225.30233368836
51869,453225.30233368836
51870,453225.30233368836
51871,453225.30233368836
51872,453225.30233368836
51873,453225.30233368836
51874,453225.30233368836
51875,453225.30233368836
51876,453225.30233368836
51877,453225.30233368836
51878,453225.30233368836
51879,453225.30233368836
51880,453225.30233368836
51881,453225.30233368836
51882,453225.30233368836
51883,453225.30233368836
51884,453225.30233368836
51885,453225.30233368836
51886,453225.30233368836
51887,453225.30233368836
51888,453225.30233368836
51889,453225.30233368836
51890,453225.30233368836
51891,453225.30233368836
51892,453225.30233368836
51893,453225.30233368836
51894,453225.30233368836
51895,453225.30233368836
51896,453225.30233368836
51897,453225.30233368836
51898,453225.30233368836
51899,453225.30233368836
51900,453225.30233368836
51901,453225.30233368836
51902,453225.30233368836
51903,453225.30233368836
51904,453225.30233368836
51905,453225.30233368836
51906,453225.30233368836
51907,453225.30233368836
51908,453225.30233368836
51909,453225.30233368836
51910,453225.30233368836
51911,453225.30233368836
51912,453225.30233368836
51913,453225.30233368836
51914,453225.30233368836
51915,453225.30233368836
51916,453225.30233368836
51917,453225.30233368836
51918,453225.30233368836
51919,453225.30233368836
51920,453225.30233368836
51921,453225.30233368836
51922,453225.30233368836
51923,453225.30233368836
51924,453225.30233368836
51925,453225.30233368836
51926,453225.30233368836
51927,453225.30233368836
51928,453225.30233368836
51929,453225.30233368836
51930,453225.30233368836
51931,453225.30233368836
51932,453225.30233368836
51933,453225.30233368836
51934,453225.30233368836
51935,453225.30233368836
51936,453225.30233368836
51937,453225.30233368836
51938,453225.30233368836
51939,453225.30233368836
51940,453225.30233368836
51941,453225.30233368836
51942,453225.30233368836
51943,453225.30233368836
51944,453225.30233368836
51945,453225.30233368836
51946,453225.30233368836
51947,453225.30233368836
51948,453225.30233368836
51949,453225.30233368836
51950,453225.30233368836
51951,453225.30233368836
51952,453225.30233368836
51953,453225.30233368836
51954,453225.30233368836
51955,453225.30233368836
51956,453225.30233368836
51957,453225.30233368836
51958,453225.30233368836
51959,453225.30233368836
51960,453225.30233368836
51961,453225.30233368836
51962,453225.30233368836
51963,453225.30233368836
51964,453225.30233368836
51965,453225.30233368836
51966,453225.30233368836
51967,453225.30233368836
51968,453225.30233368836
51969,453225.30233368836
51970,453225.30233368836
51971,453225.30233368836
51972,453225.30233368836
51973,453225.30233368836
51974,453225.30233368836
51975,453225.30233368836
51976,453225.30233368836
51977,453225.30233368836
51978,453225.30233368836
51979,453225.30233368836
51980,453225.30233368836
51981,453225.30233368836
51982,453225.30233368836
51983,453225.30233368836
51984,453225.30233368836
51985,453225.30233368836
51986,453225.30233368836
51987,453225.30233368836
51988,453225.30233368836
51989,453225.30233368836
51990,453225.30233368836
51991,453225.30233368836
51992,453225.30233368836
51993,453225.30233368836
51994,453225.30233368836
51995,453225.30233368836
51996,453225.30233368836
51997,453225.30233368836
51998,453225.30233368836
51999,453225.30233368836
52000,453225.30233368836
52001,453225.30233368836
52002,453225.30233368836
52003,453225.30233368836
52004,453225.30233368836
52005,453225.30233368836
52006,453225.30233368836
52007,453225.30233368836
52008,453225.30233368836
52009,453225.30233368836
52010,453225.30233368836
52011,453225.30233368836
52012,453225.30233368836
52013,453225.30233368836
52014,453225.30233368836
52015,453225.30233368836
52016,453225.30233368836
52017,453225.30233368836
52018,453225.30233368836
52019,453225.30233368836
52020,453225.30233368836
52021,453225.30233368836
52022,453225.30233368836
52023,453225.30233368836
52024,453225.30233368836
52025,453225.30233368836
52026,453225.30233368836
52027,453225.30233368836
52028,453225.30233368836
52029,453225.30233368836
52030,453225.30233368836
52031,453225.30233368836
52032,453225.30233368836
52033,453225.30233368836
52034,453225.30233368836
52035,453225.30233368836
52036,453225.30233368836
52037,453225.30233368836
52038,453225.30233368836
52039,453225.30233368836
52040,453225.30233368836
52041,453225.30233368836
52042,453225.30233368836
52043,453225.30233368836
52044,453225.30233368836
52045,453225.30233368836
52046,453225.30233368836
52047,453225.30233368836
52048,453225.30233368836
52049,453225.30233368836
52050,453225.30233368836
52051,453225.30233368836
52052,453225.30233368836
52053,453225.30233368836
52054,453225.30233368836
52055,453225.30233368836
52056,453225.30233368836
52057,453225.30233368836
52058,453225.30233368836
52059,453225.30233368836
52060,453225.30233368836
52061,453225.30233368836
52062,453225.30233368836
52063,453225.30233368836
52064,453225.30233368836
52065,453225.30233368836
52066,453225.30233368836
52067,453225.30233368836
52068,453225.30233368836
52069,453225.30233368836
52070,453225.30233368836
52071,453225.30233368836
52072,453225.30233368836
52073,453225.30233368836
52074,453225.30233368836
52075,453225.30233368836
52076,453225.30233368836
52077,453225.30233368836
52078,453225.30233368836
52079,453225.30233368836
52080,453225.30233368836
52081,453225.30233368836
52082,453225.30233368836
52083,453225.30233368836
52084,453225.30233368836
52085,453225.30233368836
52086,453225.30233368836
52087,453225.30233368836
52088,453225.30233368836
52089,453225.30233368836
52090,453225.30233368836
52091,453225.30233368836
52092,453225.30233368836
52093,453225.30233368836
52094,453225.30233368836
52095,453225.30233368836
52096,453225.30233368836
52097,453225.30233368836
52098,453225.30233368836
52099,453225.30233368836
52100,453225.30233368836
52101,453225.30233368836
52102,453225.30233368836
52103,453225.30233368836
52104,453225.30233368836
52105,453225.30233368836
52106,453225.30233368836
52107,453225.30233368836
52108,453225.30233368836
52109,453225.30233368836
52110,453225.30233368836
52111,453225.30233368836
52112,453225.30233368836
52113,453225.30233368836
52114,453225.30233368836
52115,453225.30233368836
52116,453225.30233368836
52117,453225.30233368836
52118,453225.30233368836
52119,453225.30233368836
52120,453225.30233368836
52121,453225.30233368836
52122,453225.30233368836
52123,453225.30233368836
52124,453225.30233368836
52125,453225.30233368836
52126,453225.30233368836
52127,453225.30233368836
52128,453225.30233368836
52129,453225.30233368836
52130,453225.30233368836
52131,453225.30233368836
52132,453225.30233368836
52133,453225.30233368836
52134,453225.30233368836
52135,453225.30233368836
52136,453225.30233368836
52137,453225.30233368836
52138,453225.30233368836
52139,453225.30233368836
52140,453225.30233368836
52141,453225.30233368836
52142,453225.30233368836
52143,453225.30233368836
52144,453225.30233368836
52145,453225.30233368836
52146,453225.30233368836
52147,453225.30233368836
52148,453225.30233368836
52149,453225.30233368836
52150,453225.30233368836
52151,453225.30233368836
52152,453225.30233368836
52153,453225.30233368836
52154,453225.30233368836
52155,453225.30233368836
52156,453225.30233368836
52157,453225.30233368836
52158,453225.30233368836
52159,453225.30233368836
52160,453225.30233368836
52161,453225.30233368836
52162,453225.30233368836
52163,453225.30233368836
52164,453225.30233368836
52165,453225.30233368836
52166,453225.30233368836
52167,453225.30233368836
52168,453225.30233368836
52169,453225.30233368836
52170,453225.30233368836
52171,453225.30233368836
52172,453225.30233368836
52173,453225.30233368836
52174,453225.30233368836
52175,453225.30233368836
52176,453225.30233368836
52177,453225.30233368836
52178,453225.30233368836
52179,453225.30233368836
52180,453225.30233368836
52181,453225.30233368836
52182,453225.30233368836
52183,453225.30233368836
52184,453225.30233368836
52185,453225.30233368836
52186,453225.30233368836
52187,453225.30233368836
52188,453225.30233368836
52189,453225.30233368836
