id,price
51636,350246.8340598752
51637,263199.8648895457
51638,491713.2627709975
51639,359718.62338093936
51640,468444.2125716279
51641,637994.2271661271
51642,335820.7185283434
51643,223038.04190953518
51644,571173.2978986115
51645,419948.75832295057
51646,659597.9634192471
51647,531973.047181242
51648,737954.0019793826
51649,325578.90182961134
51650,298522.52400607546
51651,442514.0859121182
51652,280837.1732503842
51653,626883.8120353529
51654,635268.9121718069
51655,297933.88887796365
51656,435116.85690619994
51657,359888.9288987701
51658,228417.29050994493
51659,532556.4473839563
51660,705314.1023054165
51661,773017.5513504817
51662,442185.70442056574
51663,701601.2046340135
51664,500794.0793948103
51665,335734.7230688968
51666,309105.2615432658
51667,443139.8427168833
51668,694247.4730794652
51669,495348.3444678085
51670,477829.0767473639
51671,580023.4746196171
51672,661305.7356440378
51673,365428.02238775016
51674,445757.1637416204
51675,823806.1571239096
51676,483921.1616234952
51677,568556.6442773408
51678,237541.61977134188
51679,310445.35524474335
51680,275791.5964841199
51681,546217.5471309822
51682,605264.1426935829
51683,224757.23949329622
51684,436711.7390346393
51685,765119.186801957
51686,255784.71941588455
51687,225896.66055533793
51688,352031.10725635896
51689,759954.149889625
51690,683841.9419043664
51691,443315.70883729064
51692,696400.4041482374
51693,373352.64621243335
51694,382401.0886762809
51695,401829.75925871206
51696,710809.3797381633
51697,344601.7798945005
51698,505304.37562561315
51699,486026.2147980246
51700,240552.15279995376
51701,310590.40377918456
51702,209937.2520544948
51703,820785.1740757378
51704,291615.97429615294
51705,727174.4292954502
51706,323515.5837750619
51707,250526.46371404783
51708,315454.1831726045
51709,344342.7532006454
51710,363361.10827690485
51711,263849.376157004
51712,636204.307483393
51713,253494.0344653778
51714,240271.255154549
51715,621397.5663785527
51716,358951.5302634926
51717,270160.1598219556
51718,296973.04416822264
51719,300577.93755250814
51720,413994.49526029703
51721,506913.6889470933
51722,586812.7947546265
51723,366978.2799565084
51724,579349.9968057283
51725,743901.9286359107
51726,1050769.3606271527
51727,405226.10316947545
51728,266221.5311319873
51729,454513.6857915923
51730,517935.56219293666
51731,321670.1143992524
51732,388391.6286680198
51733,527580.2805527829
51734,249292.52900297247
51735,534760.4271126182
51736,418172.5045166501
51737,239129.75328900895
51738,282882.86244676204
51739,341714.6257770321
51740,551134.4539546829
51741,291375.15143565694
51742,507117.38063748705
51743,237729.65944435843
51744,660815.5280801724
51745,655888.0181097437
51746,440917.6515219795
51747,298178.19241174695
51748,375079.36827298836
51749,338566.85025762423
51750,496879.1374054748
51751,253818.93049185097
51752,348839.6612673908
51753,257837.46063741957
51754,587079.4348389073
51755,253461.469907004
51756,768495.4855006979
51757,286022.506916558
51758,265185.51040295267
51759,237701.38345097227
51760,474247.5804389673
51761,304105.92250879254
51762,450648.6441148025
51763,508193.3747739579
51764,569293.9249219198
51765,268350.4243651311
51766,691792.3129855361
51767,524719.5323876826
51768,393703.2399112431
51769,386820.5146157878
51770,281390.67526680254
51771,541120.452925764
51772,427323.18733962305
51773,416339.87924860115
51774,448610.01989923324
51775,592709.9898677778
51776,262561.17739076057
51777,229846.36813432013
51778,287341.28620196553
51779,525418.0105840173
51780,254891.07557862074
51781,473465.03850224474
51782,364092.0370152856
51783,427802.1535934296
51784,481807.49930529704
51785,334410.0594153546
51786,301999.6704174626
51787,488457.2940194434
51788,584849.5494578426
51789,273045.62503468234
51790,809787.802849218
51791,601832.7246958844
51792,394654.5786219563
51793,296210.4409004373
51794,312315.2056493353
51795,467893.7187985054
51796,278093.9992857845
51797,454587.47497263714
51798,314613.8227774423
51799,333228.255888285
51800,770848.2570729863
51801,731354.7505794798
51802,352159.01178181934
51803,392658.88185626856
51804,236146.97851121626
51805,809186.5598005393
51806,288984.8233539909
51807,248607.4901256852
51808,368778.03482728667
51809,540374.0134536586
51810,420995.9310007078
51811,638242.5247604414
51812,342056.75952074054
51813,404442.41614432493
51814,260058.5241037155
51815,562944.8830617296
51816,309942.84071586555
51817,392102.0376769622
51818,219030.68276264973
51819,355807.60426633793
51820,412926.9561006638
51821,237210.2425976868
51822,277681.64144136495
51823,592072.4625201345
51824,441988.64275713084
51825,350613.359743341
51826,273263.20845402684
51827,809481.6290405481
51828,191971.827366206
51829,556886.8309914868
51830,293556.725231884
51831,477783.2776403019
51832,405968.8188064392
51833,523377.517916646
51834,243908.71316691182
51835,586229.6900899194
51836,732198.6714941706
51837,357230.38652440684
51838,381944.6869857465
51839,310362.19656116713
51840,205766.78818599944
51841,286190.6780344164
51842,481132.3287492043
51843,300159.21240920346
51844,228671.56406528692
51845,410584.9324153969
51846,473511.8373914913
51847,455901.65783414186
51848,228168.0108176956
51849,464612.27950287703
51850,329597.01006047375
51851,388707.91464001394
51852,271510.1598219556
51853,957877.9646249099
51854,346443.72791668813
51855,299309.7448123942
51856,699183.786626235
51857,315669.5672506213
51858,376619.00130759116
51859,491697.8476604067
51860,354017.38495779363
51861,610897.4756956241
51862,390306.4090792308
51863,227622.49638306728
51864,323193.39525874384
51865,748850.4700700088
51866,499926.429383907
51867,296841.3484202837
51868,347771.20121294307
51869,234002.0079677543
51870,294274.1715409454
51871,319284.70889007446
51872,421525.29792026524
51873,634431.9356885212
51874,709750.4225995116
51875,449855.6652129715
51876,265463.2900026385
51877,512319.54285801365
51878,217838.8716543766
51879,329124.38893492497
51880,327842.3532122846
51881,384295.5261579844
51882,757291.2116041493
51883,658015.1298481848
51884,582770.6825931193
51885,287384.8888688595
51886,531874.2399985397
51887,485008.2610516468
51888,366044.4304358814
51889,1045593.5293535774
51890,263415.2709569927
51891,353999.60887264635
51892,449805.848023018
51893,483518.7185463301
51894,375531.84300072875
51895,474037.1147720903
51896,336023.65920274885
51897,338328.8356061422
51898,573760.9052583344
51899,659296.8933385969
51900,562995.311950139
51901,313693.1857511863
51902,241308.60198778816
51903,855325.0191566478
51904,491487.0491543057
51905,288524.00231862813
51906,223292.27608008691
51907,372569.2514856307
51908,567393.8856136336
51909,468444.72007172636
51910,295924.6126436749
51911,310220.3447055615
51912,583843.8480198144
51913,338214.7668551152
51914,229731.72652551509
51915,264580.2632692523
51916,296171.0575114652
51917,621098.9688239077
51918,299614.1180718441
51919,356525.07993977447
51920,578402.6749005793
51921,302793.67191440833
51922,592528.9186865414
51923,237118.85254057674
51924,514216.4965517964
51925,439839.5337736326
51926,256458.0284067966
51927,452138.30813873676
51928,332079.42521013186
51929,277208.7743857534
51930,284596.904955552
51931,317333.5982925619
51932,233161.69108412685
51933,525344.8663352148
51934,420963.7243133052
51935,371570.75030401663
51936,757545.0357634767
51937,342629.0254715282
51938,522327.5401028213
51939,348401.2414819176
51940,637263.1346697493
51941,564697.1747887953
51942,545815.0584836252
51943,503875.73704607313
51944,474417.8151626843
51945,582712.7912813786
51946,648734.9791292085
51947,356133.90353419987
51948,449236.39560260036
51949,251495.16143817737
51950,444899.8379468485
51951,293904.02274033194
51952,338313.7157956827
51953,403487.28911809396
51954,402368.64966530306
51955,563652.2461589931
51956,354537.9060427853
51957,241988.52332181216
51958,514991.52483020595
51959,555013.5633331627
51960,547773.4353430422
51961,449829.5812059487
51962,339519.139023974
51963,346857.3744591295
51964,247007.7927880668
51965,336742.61819074245
51966,393088.1095376522
51967,282107.56993922027
51968,330615.2218462463
51969,265417.3680393955
51970,238326.05002398632
51971,450680.2000737814
51972,315681.2168095263
51973,237763.23846092116
51974,327206.3695371908
51975,554301.8205818305
51976,585847.9413453437
51977,289252.94410116924
51978,270363.5769684746
51979,409345.24505720654
51980,212636.98262282336
51981,371125.5984536004
51982,312540.3051199976
51983,550877.5033589915
51984,474040.53078979836
51985,407918.56494068564
51986,312448.8040570127
51987,344618.89083729225
51988,355938.12409626704
51989,440355.5932747984
51990,275612.39607024234
51991,428446.3852811423
51992,258109.21735265895
51993,340334.36407780915
51994,561644.502747872
51995,261554.2605791792
51996,352604.12574562465
51997,340846.0483635765
51998,267765.6971668047
51999,344879.755125846
52000,505391.87562561315
52001,335380.0749802926
52002,260527.77671232246
52003,488302.93399677
52004,226321.22422852519
52005,488681.0288562663
52006,666675.5838462694
52007,264360.21286993637
52008,489811.4427071204
52009,639090.1813654606
52010,352310.98552258813
52011,553977.3539389011
52012,592246.130355943
52013,998728.4898776361
52014,273666.1546659426
52015,300450.6667503945
52016,727840.0407727665
52017,272203.945842071
52018,274348.34098048654
52019,294690.5369117695
52020,381670.649685623
52021,369247.50961418916
52022,254360.27146810232
52023,441902.665345255
52024,262342.0882669814
52025,260058.90875536329
52026,545399.9735783363
52027,331999.7550811236
52028,298410.0012019737
52029,249366.53837106208
52030,242002.2489685473
52031,391397.6561190362
52032,283553.82795476186
52033,270207.37588538515
52034,665904.6608982609
52035,358446.7481179908
52036,342505.7518139735
52037,265140.08283859363
52038,284512.2212595295
52039,297916.67891097185
52040,339434.7864917269
52041,430798.6876187162
52042,458386.12797737436
52043,316861.7643273539
52044,644158.8918247615
52045,557655.5756572888
52046,356638.88726102747
52047,350177.8036367529
52048,492123.0233810266
52049,694770.8669046503
52050,649576.5968135564
52051,599118.9198884254
52052,493662.65504573414
52053,426114.66547604685
52054,301904.9860271729
52055,287973.2122351945
52056,356825.0060051256
52057,314002.06931156904
52058,392773.80547753203
52059,668809.2034542642
52060,248257.67732919563
52061,275366.7386869014
52062,299325.63684183295
52063,553085.7111195025
52064,351729.0120698668
52065,568304.3176459381
52066,333544.93576583784
52067,734996.2445214102
52068,523070.78368593764
52069,325797.8001776521
52070,238038.96238853098
52071,560041.1315443992
52072,385175.3013959072
52073,439680.64681141626
52074,329507.7160259583
52075,320549.8300777879
52076,262079.23039267198
52077,300848.74526926747
52078,249316.7524823379
52079,476544.0530341857
52080,237462.01153171933
52081,349715.74574912724
52082,787881.3745288051
52083,475952.4116234952
52084,405928.92101034627
52085,544112.8338222455
52086,548161.8592709759
52087,304440.3441223802
52088,572607.7056416278
52089,545553.6635876731
52090,862932.1287446779
52091,371252.3995200054
52092,406215.04189694877
52093,807750.2891935224
52094,303241.4579751351
52095,694233.3581230786
52096,757077.2682686878
52097,292976.0073418491
52098,254093.3721011046
52099,669981.300401467
52100,270236.2624260362
52101,364343.0750997107
52102,377036.9773141851
52103,586850.1001899133
52104,457475.0828717825
52105,302498.1342762836
52106,569326.3837619729
52107,232617.10938196597
52108,506341.07568537234
52109,253135.72306915963
52110,760522.3213306008
52111,627188.6631580358
52112,506538.29184187436
52113,754017.298117274
52114,416290.12410904525
52115,531891.521205281
52116,443277.6996939798
52117,345579.05339621316
52118,546946.3150961666
52119,277083.80527550116
52120,287203.2274799494
52121,889330.1630876252
52122,549898.4212187084
52123,457573.8423479124
52124,294459.6245914895
52125,261185.347384116
52126,270617.60158240376
52127,470671.0190147752
52128,585229.6900899194
52129,636577.5439223737
52130,278479.49927239865
52131,242262.84967422634
52132,349784.81338456756
52133,210868.50364862024
52134,233151.04494458175
52135,328327.2941951059
52136,338849.88714976155
52137,382373.3247288913
52138,583449.7661245683
52139,336390.1535274012
52140,281639.96969913103
52141,397312.6644628828
52142,280652.7019691467
52143,407426.28183202597
52144,356015.98217650823
52145,477293.5023619336
52146,328550.8845766231
52147,345481.09224538604
52148,617963.2448011748
52149,701206.2542506632
52150,496731.2070116898
52151,782960.004563456
52152,577763.1820768048
52153,448924.00247762026
52154,225009.33024437938
52155,247871.8938134257
52156,518066.7262993902
52157,470594.07620377315
52158,450525.6104553865
52159,534341.9849219312
52160,273060.6253852974
52161,271642.85868194303
52162,313071.9443824422
52163,233326.27539914878
52164,350268.59437260503
52165,485125.72042161354
52166,212317.8590384017
52167,376439.4629839428
52168,856944.9903889496
52169,952353.7116744544
52170,521663.4438327879
52171,218191.37059998242
52172,315639.0612510576
52173,708111.5815752661
52174,516727.15083410696
52175,669003.8319195952
52176,378139.1403919244
52177,251932.1406786419
52178,933744.8240919483
52179,637094.6552866241
52180,514782.906280375
52181,454097.6171887896
